R	U	V	W	X	Y
b1921	b4365	b2217	b1891	b3512	b3516
b1921	b4365	b2217	b1891	b3512	b3517
b1921	b3405	b2217	b1891	b3512	b3508
b1921	b3405	b2217	b1891	b3512	b3509
b1921	b3405	b2217	b1891	b3512	b3510
b1921	b3405	b2217	b1891	b3512	b3511
b1921	b3405	b0683	b1891	b3512	b2029
b1921	b3405	b0683	b1891	b3512	b0428
b1921	b3405	b0683	b1891	b3512	b0429
b1921	b3405	b0683	b1891	b3512	b0430
b1921	b3405	b0683	b1891	b3512	b0431
b1921	b3405	b0683	b1891	b3512	b0432
b1921	b3405	b2217	b1891	b3512	b1951
b1921	b3405	b4480 // b0683	b1891	b3512	b3212
b1921	b3405	b4480 // b0683	b1891	b3512	b3213
b1921	b3405	b4480 // b0683	b1891	b3512	b3214
b1921	b3405	b2217	b1891	b3512	b1492
b1921	b3405	b2217	b1891	b3512	b1493
b1921	b3405	b2217	b1891	b3512	b3491
b1921	b3405	b2217	b1891	b3512	b3800
b1921	b3405	b2217	b1891	b3512	b3507
b1921	b3405	b2217	b1891	b3512	b3506
b1921	b3405	b2217	b1891	b3512	b4115
b1921	b3405	b2217	b1891	b3512	b3516
b1921	b3405	b2217	b1891	b3512	b3517
b1921	b2289	b2217	b1891	b3512	b3508
b1921	b2289	b2217	b1891	b3512	b3509
b1921	b2289	b2217	b1891	b3512	b3510
b1921	b2289	b2217	b1891	b3512	b3511
b1921	b2289	b0683	b1891	b3512	b2029
b1921	b2289	b0683	b1891	b3512	b0428
b1921	b2289	b0683	b1891	b3512	b0429
b1921	b2289	b0683	b1891	b3512	b0430
b1921	b2289	b0683	b1891	b3512	b0431
b1921	b2289	b0683	b1891	b3512	b0432
b1921	b2289	b2217	b1891	b3512	b1951
b1921	b2289	b4480 // b0683	b1891	b3512	b3212
b1921	b2289	b4480 // b0683	b1891	b3512	b3213
b1921	b2289	b4480 // b0683	b1891	b3512	b3214
b1921	b2289	b2217	b1891	b3512	b1492
b1921	b2289	b2217	b1891	b3512	b1493
b1921	b2289	b2217	b1891	b3512	b3491
b1921	b2289	b2217	b1891	b3512	b3800
b1921	b2289	b2217	b1891	b3512	b3507
b1921	b2289	b2217	b1891	b3512	b3506
b1921	b2289	b3405 // b2217	b1891	b3512	b4131
b1921	b2289	b3405 // b2217	b1891	b3512	b4132
b1921	b2289	b2217	b1891	b3512	b4115
b1921	b2289	b2217	b1891	b3512	b3516
b1921	b2289	b2217	b1891	b3512	b3517
b1921	b4480	b2217	b1891	b3512	b3508
b1921	b4480	b2217	b1891	b3512	b3509
b1921	b4480	b2217	b1891	b3512	b3510
b1921	b4480	b2217	b1891	b3512	b3511
b1921	b4480	b0683	b1891	b3512	b2029
b1921	b4480	b0683	b1891	b3512	b0428
b1921	b4480	b0683	b1891	b3512	b0429
b1921	b4480	b0683	b1891	b3512	b0430
b1921	b4480	b0683	b1891	b3512	b0431
b1921	b4480	b0683	b1891	b3512	b0432
b1921	b4480	b2217	b1891	b3512	b1951
b1921	b4480	b2217	b1891	b3512	b1492
b1921	b4480	b2217	b1891	b3512	b1493
b1921	b4480	b2217	b1891	b3512	b3491
b1921	b4480	b2217	b1891	b3512	b3800
b1921	b4480	b2217	b1891	b3512	b3507
b1921	b4480	b2217	b1891	b3512	b3506
b1921	b4480	b3405 // b2217	b1891	b3512	b4131
b1921	b4480	b3405 // b2217	b1891	b3512	b4132
b1921	b4480	b2217	b1891	b3512	b4115
b1921	b4480	b2217	b1891	b3512	b3516
b1921	b4480	b2217	b1891	b3512	b3517
b1921	b2217	b0683	b1891	b3512	b2029
b1921	b2217	b0683	b1891	b3512	b0428
b1921	b2217	b0683	b1891	b3512	b0429
b1921	b2217	b0683	b1891	b3512	b0430
b1921	b2217	b0683	b1891	b3512	b0431
b1921	b2217	b0683	b1891	b3512	b0432
b1921	b2217	b4480 // b0683	b1891	b3512	b3212
b1921	b2217	b4480 // b0683	b1891	b3512	b3213
b1921	b2217	b4480 // b0683	b1891	b3512	b3214
b1921	b1951	b0683	b1891	b3512	b2029
b1921	b1951	b0683	b1891	b3512	b0428
b1921	b1951	b0683	b1891	b3512	b0429
b1921	b1951	b0683	b1891	b3512	b0430
b1921	b1951	b0683	b1891	b3512	b0431
b1921	b1951	b0683	b1891	b3512	b0432
b1921	b1951	b4480 // b0683	b1891	b3512	b3212
b1921	b1951	b4480 // b0683	b1891	b3512	b3213
b1921	b1951	b4480 // b0683	b1891	b3512	b3214
b1921	b1951	b3405	b1891	b3512	b4131
b1921	b1951	b3405	b1891	b3512	b4132
b1921	b0683	b2217	b1891	b3512	b3508
b1921	b0683	b2217	b1891	b3512	b3509
b1921	b0683	b2217	b1891	b3512	b3510
b1921	b0683	b2217	b1891	b3512	b3511
b1921	b0683	b2217	b1891	b3512	b1951
b1921	b0683	b2217	b1891	b3512	b1492
b1921	b0683	b2217	b1891	b3512	b1493
b1921	b0683	b2217	b1891	b3512	b3491
b1921	b0683	b2217	b1891	b3512	b3800
b1921	b0683	b2217	b1891	b3512	b3507
b1921	b0683	b2217	b1891	b3512	b3506
b1921	b0683	b3405 // b2217	b1891	b3512	b4131
b1921	b0683	b3405 // b2217	b1891	b3512	b4132
b1921	b0683	b2217	b1891	b3512	b4115
b1921	b0683	b2217	b1891	b3512	b3516
b1921	b0683	b2217	b1891	b3512	b3517
b1921	b0435	b2217	b1040	b3512	b3508
b1921	b0435	b2217	b1040	b3512	b3509
b1921	b0435	b2217	b1040	b3512	b3510
b1921	b0435	b3912	b1040	b3512	b0181
b1921	b0435	b3912	b1040	b3512	b0180
b1921	b0435	b3912	b1040	b3512	b0179
b1921	b0435	b3912	b1040	b3512	b0178
b1921	b0435	b4431 // b2217	b1040	b3512	b3511
b1921	b0435	b0080	b1040	b3512	b0428
b1921	b0435	b0080	b1040	b3512	b0429
b1921	b0435	b0080	b1040	b3512	b0430
b1921	b0435	b0080	b1040	b3512	b0431
b1921	b0435	b0080	b1040	b3512	b0432
b1921	b0435	b2217	b1040	b3512	b1951
b1921	b0435	b4443	b1040	b3512	b0889
b1921	b0435	b2217	b1040	b3512	b1492
b1921	b0435	b2217	b1040	b3512	b1493
b1921	b0435	b2217	b1040	b3512	b3491
b1921	b0435	b2217	b1040	b3512	b3800
b1921	b0435	b2217	b1040	b3512	b3507
b1921	b0435	b2217	b1040	b3512	b3506
b1921	b0435	b2217	b1040	b3512	b4131
b1921	b0435	b2217	b1040	b3512	b4132
b1921	b0435	b2217	b1040	b3512	b4115
b1921	b0435	b2217	b1040	b3512	b3516
b1921	b0435	b2217	b1040	b3512	b3517
b1921	b0846	b2217	b1040	b3512	b3508
b1921	b0846	b2217	b1040	b3512	b3509
b1921	b0846	b2217	b1040	b3512	b3510
b1921	b0846	b3912	b1040	b3512	b0181
b1921	b0846	b3912	b1040	b3512	b0180
b1921	b0846	b3912	b1040	b3512	b0179
b1921	b0846	b3912	b1040	b3512	b0178
b1921	b0846	b4431 // b2217	b1040	b3512	b3511
b1921	b0846	b0080	b1040	b3512	b0428
b1921	b0846	b0080	b1040	b3512	b0429
b1921	b0846	b0080	b1040	b3512	b0430
b1921	b0846	b0080	b1040	b3512	b0431
b1921	b0846	b0080	b1040	b3512	b0432
b1921	b0846	b2217	b1040	b3512	b1951
b1921	b0846	b4443	b1040	b3512	b0889
b1921	b0846	b2217	b1040	b3512	b1492
b1921	b0846	b2217	b1040	b3512	b1493
b1921	b0846	b2217	b1040	b3512	b3491
b1921	b0846	b2217	b1040	b3512	b3800
b1921	b0846	b2217	b1040	b3512	b3507
b1921	b0846	b2217	b1040	b3512	b3506
b1921	b0846	b3405 // b2217	b1040	b3512	b4131
b1921	b0846	b3405 // b2217	b1040	b3512	b4132
b1921	b0846	b2217	b1040	b3512	b4115
b1921	b0846	b2217	b1040	b3512	b3516
b1921	b0846	b2217	b1040	b3512	b3517
b1921	b4113	b2217	b1040	b3512	b3508
b1921	b4113	b2217	b1040	b3512	b3509
b1921	b4113	b2217	b1040	b3512	b3510
b1921	b4113	b3912	b1040	b3512	b0181
b1921	b4113	b3912	b1040	b3512	b0180
b1921	b4113	b3912	b1040	b3512	b0179
b1921	b4113	b3912	b1040	b3512	b0178
b1921	b4113	b4431 // b2217	b1040	b3512	b3511
b1921	b4113	b0080	b1040	b3512	b0428
b1921	b4113	b0080	b1040	b3512	b0429
b1921	b4113	b0080	b1040	b3512	b0430
b1921	b4113	b0080	b1040	b3512	b0431
b1921	b4113	b0080	b1040	b3512	b0432
b1921	b4113	b2217	b1040	b3512	b1951
b1921	b4113	b4443	b1040	b3512	b0889
b1921	b4113	b2217	b1040	b3512	b1492
b1921	b4113	b2217	b1040	b3512	b1493
b1921	b4113	b2217	b1040	b3512	b3491
b1921	b4113	b2217	b1040	b3512	b3800
b1921	b4113	b2217	b1040	b3512	b3507
b1921	b4113	b2217	b1040	b3512	b3506
b1921	b4113	b3405 // b2217	b1040	b3512	b4131
b1921	b4113	b3405 // b2217	b1040	b3512	b4132
b1921	b4113	b2217	b1040	b3512	b4115
b1921	b4113	b2217	b1040	b3512	b3516
b1921	b4113	b2217	b1040	b3512	b3517
b1921	b0080	b2217	b1040	b3512	b3508
b1921	b0080	b2217	b1040	b3512	b3509
b1921	b0080	b2217	b1040	b3512	b3510
b1921	b0080	b3912	b1040	b3512	b0181
b1921	b0080	b3912	b1040	b3512	b0180
b1921	b0080	b3912	b1040	b3512	b0179
b1921	b0080	b3912	b1040	b3512	b0178
b1921	b0080	b4431 // b2217	b1040	b3512	b3511
b1921	b0080	b2217	b1040	b3512	b1951
b1921	b0080	b4443	b1040	b3512	b0889
b1921	b0080	b2217	b1040	b3512	b1492
b1921	b0080	b2217	b1040	b3512	b1493
b1921	b0080	b2217	b1040	b3512	b3491
b1921	b0080	b2217	b1040	b3512	b3800
b1921	b0080	b2217	b1040	b3512	b3507
b1921	b0080	b2217	b1040	b3512	b3506
b1921	b0080	b3405 // b2217	b1040	b3512	b4131
b1921	b0080	b3405 // b2217	b1040	b3512	b4132
b1921	b0080	b2217	b1040	b3512	b4115
b1921	b0080	b2217	b1040	b3512	b3516
b1921	b0080	b2217	b1040	b3512	b3517
b1921	b3405	b2217	b1040	b3512	b3508
b1921	b3405	b2217	b1040	b3512	b3509
b1921	b3405	b2217	b1040	b3512	b3510
b1921	b3405	b3912	b1040	b3512	b0181
b1921	b3405	b3912	b1040	b3512	b0180
b1921	b3405	b3912	b1040	b3512	b0179
b1921	b3405	b3912	b1040	b3512	b0178
b1921	b3405	b4431 // b2217	b1040	b3512	b3511
b1921	b3405	b0080	b1040	b3512	b0428
b1921	b3405	b0080	b1040	b3512	b0429
b1921	b3405	b0080	b1040	b3512	b0430
b1921	b3405	b0080	b1040	b3512	b0431
b1921	b3405	b0080	b1040	b3512	b0432
b1921	b3405	b2217	b1040	b3512	b1951
b1921	b3405	b4443	b1040	b3512	b0889
b1921	b3405	b2217	b1040	b3512	b1492
b1921	b3405	b2217	b1040	b3512	b1493
b1921	b3405	b2217	b1040	b3512	b3491
b1921	b3405	b2217	b1040	b3512	b3800
b1921	b3405	b2217	b1040	b3512	b3507
b1921	b3405	b2217	b1040	b3512	b3506
b1921	b3405	b2217	b1040	b3512	b4115
b1921	b3405	b2217	b1040	b3512	b3516
b1921	b3405	b2217	b1040	b3512	b3517
b1921	b3357	b2217	b1040	b3512	b3508
b1921	b3357	b2217	b1040	b3512	b3509
b1921	b3357	b2217	b1040	b3512	b3510
b1921	b3357	b3912	b1040	b3512	b0181
b1921	b3357	b3912	b1040	b3512	b0180
b1921	b3357	b3912	b1040	b3512	b0179
b1921	b3357	b3912	b1040	b3512	b0178
b1921	b3357	b4431 // b2217	b1040	b3512	b3511
b1921	b3357	b2217	b1040	b3512	b1951
b1921	b3357	b4443	b1040	b3512	b0889
b1921	b3357	b2217	b1040	b3512	b3491
b1921	b3357	b2217	b1040	b3512	b3800
b1921	b3357	b2217	b1040	b3512	b3507
b1921	b3357	b2217	b1040	b3512	b3506
b1921	b3357	b2217	b1040	b3512	b4131
b1921	b3357	b2217	b1040	b3512	b4132
b1921	b3357	b2217	b1040	b3512	b4115
b1921	b4417	b2217	b1040	b3512	b3508
b1921	b4417	b2217	b1040	b3512	b3509
b1921	b4417	b2217	b1040	b3512	b3510
b1921	b4417	b3912	b1040	b3512	b0181
b1921	b4417	b3912	b1040	b3512	b0180
b1921	b4417	b3912	b1040	b3512	b0179
b1921	b4417	b3912	b1040	b3512	b0178
b1921	b4417	b4431 // b2217	b1040	b3512	b3511
b1921	b4417	b0080	b1040	b3512	b0428
b1921	b4417	b0080	b1040	b3512	b0429
b1921	b4417	b0080	b1040	b3512	b0430
b1921	b4417	b0080	b1040	b3512	b0431
b1921	b4417	b0080	b1040	b3512	b0432
b1921	b4417	b2217	b1040	b3512	b1951
b1921	b4417	b4443	b1040	b3512	b0889
b1921	b4417	b2217	b1040	b3512	b1492
b1921	b4417	b2217	b1040	b3512	b1493
b1921	b4417	b2217	b1040	b3512	b3491
b1921	b4417	b2217	b1040	b3512	b3800
b1921	b4417	b2217	b1040	b3512	b3507
b1921	b4417	b2217	b1040	b3512	b3506
b1921	b4417	b3405 // b2217	b1040	b3512	b4131
b1921	b4417	b3405 // b2217	b1040	b3512	b4132
b1921	b4417	b2217	b1040	b3512	b4115
b1921	b4417	b2217	b1040	b3512	b3516
b1921	b4417	b2217	b1040	b3512	b3517
b1921	b4597	b2217	b1040	b3512	b3508
b1921	b4597	b2217	b1040	b3512	b3509
b1921	b4597	b2217	b1040	b3512	b3510
b1921	b4597	b3912	b1040	b3512	b0181
b1921	b4597	b3912	b1040	b3512	b0180
b1921	b4597	b3912	b1040	b3512	b0179
b1921	b4597	b3912	b1040	b3512	b0178
b1921	b4597	b4431 // b2217	b1040	b3512	b3511
b1921	b4597	b0080	b1040	b3512	b0428
b1921	b4597	b0080	b1040	b3512	b0429
b1921	b4597	b0080	b1040	b3512	b0430
b1921	b4597	b0080	b1040	b3512	b0431
b1921	b4597	b0080	b1040	b3512	b0432
b1921	b4597	b2217	b1040	b3512	b1951
b1921	b4597	b4443	b1040	b3512	b0889
b1921	b4597	b2217	b1040	b3512	b1492
b1921	b4597	b2217	b1040	b3512	b1493
b1921	b4597	b2217	b1040	b3512	b3491
b1921	b4597	b2217	b1040	b3512	b3800
b1921	b4597	b2217	b1040	b3512	b3507
b1921	b4597	b2217	b1040	b3512	b3506
b1921	b4597	b3405 // b2217	b1040	b3512	b4131
b1921	b4597	b3405 // b2217	b1040	b3512	b4132
b1921	b4597	b2217	b1040	b3512	b4115
b1921	b4597	b2217	b1040	b3512	b3516
b1921	b4597	b2217	b1040	b3512	b3517
b1921	b4443	b2217	b1040	b3512	b3508
b1921	b4443	b2217	b1040	b3512	b3509
b1921	b4443	b2217	b1040	b3512	b3510
b1921	b4443	b3912	b1040	b3512	b0181
b1921	b4443	b3912	b1040	b3512	b0180
b1921	b4443	b3912	b1040	b3512	b0179
b1921	b4443	b3912	b1040	b3512	b0178
b1921	b4443	b4431 // b2217	b1040	b3512	b3511
b1921	b4443	b0080	b1040	b3512	b0428
b1921	b4443	b0080	b1040	b3512	b0429
b1921	b4443	b0080	b1040	b3512	b0430
b1921	b4443	b0080	b1040	b3512	b0431
b1921	b4443	b0080	b1040	b3512	b0432
b1921	b4443	b2217	b1040	b3512	b1951
b1921	b4443	b2217	b1040	b3512	b1492
b1921	b4443	b2217	b1040	b3512	b1493
b1921	b4443	b2217	b1040	b3512	b3491
b1921	b4443	b2217	b1040	b3512	b3800
b1921	b4443	b2217	b1040	b3512	b3507
b1921	b4443	b2217	b1040	b3512	b3506
b1921	b4443	b3405 // b2217	b1040	b3512	b4131
b1921	b4443	b3405 // b2217	b1040	b3512	b4132
b1921	b4443	b2217	b1040	b3512	b4115
b1921	b4443	b2217	b1040	b3512	b3516
b1921	b4443	b2217	b1040	b3512	b3517
b1921	b4431	b0080	b1040	b3512	b0428
b1921	b4431	b0080	b1040	b3512	b0429
b1921	b4431	b0080	b1040	b3512	b0430
b1921	b4431	b0080	b1040	b3512	b0431
b1921	b4431	b0080	b1040	b3512	b0432
b1921	b4431	b4443	b1040	b3512	b0889
b1921	b4431	b3405	b1040	b3512	b4131
b1921	b4431	b3405	b1040	b3512	b4132
b1921	b4426	b2217	b1040	b3512	b3508
b1921	b4426	b2217	b1040	b3512	b3509
b1921	b4426	b2217	b1040	b3512	b3510
b1921	b4426	b3912	b1040	b3512	b0181
b1921	b4426	b3912	b1040	b3512	b0180
b1921	b4426	b3912	b1040	b3512	b0179
b1921	b4426	b3912	b1040	b3512	b0178
b1921	b4426	b4431 // b2217	b1040	b3512	b3511
b1921	b4426	b0080	b1040	b3512	b0428
b1921	b4426	b0080	b1040	b3512	b0429
b1921	b4426	b0080	b1040	b3512	b0430
b1921	b4426	b0080	b1040	b3512	b0431
b1921	b4426	b0080	b1040	b3512	b0432
b1921	b4426	b2217	b1040	b3512	b1951
b1921	b4426	b4443	b1040	b3512	b0889
b1921	b4426	b2217	b1040	b3512	b1492
b1921	b4426	b2217	b1040	b3512	b1493
b1921	b4426	b2217	b1040	b3512	b3491
b1921	b4426	b2217	b1040	b3512	b3800
b1921	b4426	b2217	b1040	b3512	b3507
b1921	b4426	b2217	b1040	b3512	b3506
b1921	b4426	b3405 // b2217	b1040	b3512	b4131
b1921	b4426	b3405 // b2217	b1040	b3512	b4132
b1921	b4426	b2217	b1040	b3512	b4115
b1921	b4426	b2217	b1040	b3512	b3516
b1921	b4426	b2217	b1040	b3512	b3517
b1921	b4445	b2217	b1040	b3512	b3508
b1921	b4445	b2217	b1040	b3512	b3509
b1921	b4445	b2217	b1040	b3512	b3510
b1921	b4445	b3912	b1040	b3512	b0181
b1921	b4445	b3912	b1040	b3512	b0180
b1921	b4445	b3912	b1040	b3512	b0179
b1921	b4445	b3912	b1040	b3512	b0178
b1921	b4445	b4431 // b2217	b1040	b3512	b3511
b1921	b4445	b0080	b1040	b3512	b0428
b1921	b4445	b0080	b1040	b3512	b0429
b1921	b4445	b0080	b1040	b3512	b0430
b1921	b4445	b0080	b1040	b3512	b0431
b1921	b4445	b0080	b1040	b3512	b0432
b1921	b4445	b2217	b1040	b3512	b1951
b1921	b4445	b4443	b1040	b3512	b0889
b1921	b4445	b2217	b1040	b3512	b1492
b1921	b4445	b2217	b1040	b3512	b1493
b1921	b4445	b2217	b1040	b3512	b3491
b1921	b4445	b2217	b1040	b3512	b3800
b1921	b4445	b2217	b1040	b3512	b3507
b1921	b4445	b2217	b1040	b3512	b3506
b1921	b4445	b2217	b1040	b3512	b4131
b1921	b4445	b2217	b1040	b3512	b4132
b1921	b4445	b2217	b1040	b3512	b4115
b1921	b4445	b2217	b1040	b3512	b3516
b1921	b4445	b2217	b1040	b3512	b3517
b1921	b4444	b2217	b1040	b3512	b3508
b1921	b4444	b2217	b1040	b3512	b3509
b1921	b4444	b2217	b1040	b3512	b3510
b1921	b4444	b3912	b1040	b3512	b0181
b1921	b4444	b3912	b1040	b3512	b0180
b1921	b4444	b3912	b1040	b3512	b0179
b1921	b4444	b3912	b1040	b3512	b0178
b1921	b4444	b4431 // b2217	b1040	b3512	b3511
b1921	b4444	b0080	b1040	b3512	b0428
b1921	b4444	b0080	b1040	b3512	b0429
b1921	b4444	b0080	b1040	b3512	b0430
b1921	b4444	b0080	b1040	b3512	b0431
b1921	b4444	b0080	b1040	b3512	b0432
b1921	b4444	b2217	b1040	b3512	b1951
b1921	b4444	b4443	b1040	b3512	b0889
b1921	b4444	b2217	b1040	b3512	b1492
b1921	b4444	b2217	b1040	b3512	b1493
b1921	b4444	b2217	b1040	b3512	b3491
b1921	b4444	b2217	b1040	b3512	b3800
b1921	b4444	b2217	b1040	b3512	b3507
b1921	b4444	b2217	b1040	b3512	b3506
b1921	b4444	b2217	b1040	b3512	b4131
b1921	b4444	b2217	b1040	b3512	b4132
b1921	b4444	b2217	b1040	b3512	b4115
b1921	b4444	b2217	b1040	b3512	b3516
b1921	b4444	b2217	b1040	b3512	b3517
b1921	b2125	b2217	b1040	b3512	b3508
b1921	b2125	b2217	b1040	b3512	b3509
b1921	b2125	b2217	b1040	b3512	b3510
b1921	b2125	b3912	b1040	b3512	b0181
b1921	b2125	b3912	b1040	b3512	b0180
b1921	b2125	b3912	b1040	b3512	b0179
b1921	b2125	b3912	b1040	b3512	b0178
b1921	b2125	b4431 // b2217	b1040	b3512	b3511
b1921	b2125	b0080	b1040	b3512	b0428
b1921	b2125	b0080	b1040	b3512	b0429
b1921	b2125	b0080	b1040	b3512	b0430
b1921	b2125	b0080	b1040	b3512	b0431
b1921	b2125	b0080	b1040	b3512	b0432
b1921	b2125	b2217	b1040	b3512	b1951
b1921	b2125	b4443	b1040	b3512	b0889
b1921	b2125	b2217	b1040	b3512	b1492
b1921	b2125	b2217	b1040	b3512	b1493
b1921	b2125	b2217	b1040	b3512	b3491
b1921	b2125	b2217	b1040	b3512	b3800
b1921	b2125	b2217	b1040	b3512	b3507
b1921	b2125	b2217	b1040	b3512	b3506
b1921	b2125	b3405 // b2217	b1040	b3512	b4131
b1921	b2125	b3405 // b2217	b1040	b3512	b4132
b1921	b2125	b2217	b1040	b3512	b4115
b1921	b2125	b2217	b1040	b3512	b3516
b1921	b2125	b2217	b1040	b3512	b3517
b1921	b3021	b2217	b1040	b3512	b3508
b1921	b3021	b2217	b1040	b3512	b3509
b1921	b3021	b2217	b1040	b3512	b3510
b1921	b3021	b3912	b1040	b3512	b0181
b1921	b3021	b3912	b1040	b3512	b0180
b1921	b3021	b3912	b1040	b3512	b0179
b1921	b3021	b3912	b1040	b3512	b0178
b1921	b3021	b4431 // b2217	b1040	b3512	b3511
b1921	b3021	b0080	b1040	b3512	b0428
b1921	b3021	b0080	b1040	b3512	b0429
b1921	b3021	b0080	b1040	b3512	b0430
b1921	b3021	b0080	b1040	b3512	b0431
b1921	b3021	b0080	b1040	b3512	b0432
b1921	b3021	b2217	b1040	b3512	b1951
b1921	b3021	b4443	b1040	b3512	b0889
b1921	b3021	b2217	b1040	b3512	b1492
b1921	b3021	b2217	b1040	b3512	b1493
b1921	b3021	b2217	b1040	b3512	b3491
b1921	b3021	b2217	b1040	b3512	b3800
b1921	b3021	b2217	b1040	b3512	b3507
b1921	b3021	b2217	b1040	b3512	b3506
b1921	b3021	b3405 // b2217	b1040	b3512	b4131
b1921	b3021	b3405 // b2217	b1040	b3512	b4132
b1921	b3021	b2217	b1040	b3512	b4115
b1921	b3021	b2217	b1040	b3512	b3516
b1921	b3021	b2217	b1040	b3512	b3517
b1921	b3912	b2217	b1040	b3512	b3508
b1921	b3912	b2217	b1040	b3512	b3509
b1921	b3912	b2217	b1040	b3512	b3510
b1921	b3912	b2217	b1040	b3512	b3511
b1921	b3912	b0080	b1040	b3512	b0428
b1921	b3912	b0080	b1040	b3512	b0429
b1921	b3912	b0080	b1040	b3512	b0430
b1921	b3912	b0080	b1040	b3512	b0431
b1921	b3912	b0080	b1040	b3512	b0432
b1921	b3912	b2217	b1040	b3512	b1951
b1921	b3912	b4443	b1040	b3512	b0889
b1921	b3912	b2217	b1040	b3512	b1492
b1921	b3912	b2217	b1040	b3512	b1493
b1921	b3912	b2217	b1040	b3512	b3491
b1921	b3912	b2217	b1040	b3512	b3800
b1921	b3912	b2217	b1040	b3512	b3507
b1921	b3912	b2217	b1040	b3512	b3506
b1921	b3912	b3405 // b2217	b1040	b3512	b4131
b1921	b3912	b3405 // b2217	b1040	b3512	b4132
b1921	b3912	b2217	b1040	b3512	b4115
b1921	b3912	b2217	b1040	b3512	b3516
b1921	b3912	b2217	b1040	b3512	b3517
b1921	b2217	b3912	b1040	b3512	b0181
b1921	b2217	b3912	b1040	b3512	b0180
b1921	b2217	b3912	b1040	b3512	b0179
b1921	b2217	b3912	b1040	b3512	b0178
b1921	b2217	b0080	b1040	b3512	b0428
b1921	b2217	b0080	b1040	b3512	b0429
b1921	b2217	b0080	b1040	b3512	b0430
b1921	b2217	b0080	b1040	b3512	b0431
b1921	b2217	b0080	b1040	b3512	b0432
b1921	b2217	b4443	b1040	b3512	b0889
b1921	b1951	b3912	b1040	b3512	b0181
b1921	b1951	b3912	b1040	b3512	b0180
b1921	b1951	b3912	b1040	b3512	b0179
b1921	b1951	b3912	b1040	b3512	b0178
b1921	b1951	b4431	b1040	b3512	b3511
b1921	b1951	b0080	b1040	b3512	b0428
b1921	b1951	b0080	b1040	b3512	b0429
b1921	b1951	b0080	b1040	b3512	b0430
b1921	b1951	b0080	b1040	b3512	b0431
b1921	b1951	b0080	b1040	b3512	b0432
b1921	b1951	b4443	b1040	b3512	b0889
b1921	b1951	b3405	b1040	b3512	b4131
b1921	b1951	b3405	b1040	b3512	b4132
b1921	b1608	b2217	b1040	b3512	b3508
b1921	b1608	b2217	b1040	b3512	b3509
b1921	b1608	b2217	b1040	b3512	b3510
b1921	b1608	b3912	b1040	b3512	b0181
b1921	b1608	b3912	b1040	b3512	b0180
b1921	b1608	b3912	b1040	b3512	b0179
b1921	b1608	b3912	b1040	b3512	b0178
b1921	b1608	b4431 // b2217	b1040	b3512	b3511
b1921	b1608	b0080	b1040	b3512	b0428
b1921	b1608	b0080	b1040	b3512	b0429
b1921	b1608	b0080	b1040	b3512	b0430
b1921	b1608	b0080	b1040	b3512	b0431
b1921	b1608	b0080	b1040	b3512	b0432
b1921	b1608	b2217	b1040	b3512	b1951
b1921	b1608	b4443	b1040	b3512	b0889
b1921	b1608	b2217	b1040	b3512	b1492
b1921	b1608	b2217	b1040	b3512	b1493
b1921	b1608	b2217	b1040	b3512	b3491
b1921	b1608	b2217	b1040	b3512	b3800
b1921	b1608	b2217	b1040	b3512	b3507
b1921	b1608	b2217	b1040	b3512	b3506
b1921	b1608	b3405 // b2217	b1040	b3512	b4131
b1921	b1608	b3405 // b2217	b1040	b3512	b4132
b1921	b1608	b2217	b1040	b3512	b4115
b1921	b1608	b2217	b1040	b3512	b3516
b1921	b1608	b2217	b1040	b3512	b3517
b1237	b0911	b1712 // b0912	b3261	b3512	b3212
b1237	b0911	b1712 // b0912	b3261	b3512	b3213
b1237	b0911	b1712 // b0912	b3261	b3512	b3214
b1237	b4401	b0995	b3516	b3512	b3508
b1237	b4401	b0995	b3516	b3512	b3509
b1237	b4401	b0995	b3516	b3512	b3510
b1237	b4401	b4452 // b0399 // b2664 // b1013	b3516	b3512	b3515
b1237	b4401	b2664	b3516	b3512	b3214
b1237	b4401	b2664	b3516	b3512	b3507
b1237	b4401	b0399	b3516	b3512	b4115
b1237	b4452	b0995	b3516	b3512	b3508
b1237	b4452	b0995	b3516	b3512	b3509
b1237	b4452	b0995	b3516	b3512	b3510
b1237	b4452	b1334	b3516	b3512	b2029
b1237	b4452	b1334	b3516	b3512	b0428
b1237	b4452	b1334	b3516	b3512	b0429
b1237	b4452	b1334	b3516	b3512	b0430
b1237	b4452	b1334	b3516	b3512	b0431
b1237	b4452	b1334	b3516	b3512	b0432
b1237	b4452	b1334	b3516	b3512	b3212
b1237	b4452	b1334	b3516	b3512	b3213
b1237	b4452	b2664 // b1334	b3516	b3512	b3214
b1237	b4452	b2664	b3516	b3512	b3507
b1237	b4452	b0399	b3516	b3512	b4115
b1237	b4452	b0995 // b1334	b3516	b3512	b3517
b1237	b0399	b0995	b3516	b3512	b3508
b1237	b0399	b0995	b3516	b3512	b3509
b1237	b0399	b0995	b3516	b3512	b3510
b1237	b0399	b1334	b3516	b3512	b2029
b1237	b0399	b1334	b3516	b3512	b0428
b1237	b0399	b1334	b3516	b3512	b0429
b1237	b0399	b1334	b3516	b3512	b0430
b1237	b0399	b1334	b3516	b3512	b0431
b1237	b0399	b1334	b3516	b3512	b0432
b1237	b0399	b1334	b3516	b3512	b3212
